Fecha,Semana,Patron,Polar,Categoria_polar,Ecuatorial,Categoria_ecuatorial,Peso,Categoria_peso
10/03/2021,10,Lula,8.5,Medio,6.7,Medio,190.576,Medio
10/03/2021,10,Lula,8.5,Medio,6.5,Medio,180.598,Medio
10/03/2021,10,Lula,8.5,Medio,6.7,Medio,190.576,Medio
10/03/2021,10,Lula,9.5,Alto,6.2,Medio,190.576,Medio
10/03/2021,10,Lula,9.3,Medio,6.6,Medio,206.212,Medio
10/03/2021,10,Lula,10,Alto,6.5,Medio,219.867,Medio
10/03/2021,10,Lula,9,Medio,6.2,Medio,178.159,Medio
10/03/2021,10,Lula,9.8,Alto,6.7,Medio,225.491,Medio
10/03/2021,10,Lula,8.4,Medio,6.7,Medio,188.048,Medio
10/03/2021,10,Lula,8.6,Medio,6.1,Medio,163.975,Medio
10/03/2021,10,Lula,9.3,Medio,6,Medio,175.741,Medio
10/03/2021,10,Lula,8.4,Medio,6.6,Medio,183.060,Medio
10/03/2021,10,Lula,9.4,Alto,6.6,Medio,208.897,Medio
10/03/2021,10,Lula,10.1,Alto,7,Alto,251.970,Alto
10/03/2021,10,Lula,8.5,Medio,6.5,Medio,180.598,Medio
10/03/2021,10,Lula,8.2,Medio,6.4,Medio,168.617,Medio
10/03/2021,10,Lula,8.2,Medio,6.4,Medio,168.617,Medio
10/03/2021,10,Lula,9.2,Medio,6.2,Medio,183.060,Medio
10/03/2021,10,Lula,9.2,Medio,6.1,Medio,178.159,Medio
10/03/2021,10,Lula,8.9,Medio,6.9,Medio,211.605,Medio
10/03/2021,10,Lula,8.3,Medio,6.7,Medio,185.543,Medio
10/03/2021,10,Lula,7.6,Medio,5.4,Bajo,114.668,Bajo
10/03/2021,10,Lula,10.3,Alto,7.4,Alto,283.700,Alto
10/03/2021,10,Lula,8.3,Medio,7.5,Alto,228.338,Medio
10/03/2021,10,Lula,9.8,Alto,6.9,Medio,237.021,Alto
10/03/2021,10,Lula,10,Alto,7.2,Alto,261.230,Alto
10/03/2021,10,Lula,9.1,Medio,6.9,Medio,217.090,Medio
10/03/2021,10,Lula,8.8,Medio,6.7,Medio,198.293,Medio
10/03/2021,10,Lula,7.6,Medio,6.2,Medio,146.246,Medio
10/03/2021,10,Lula,8.7,Medio,6.8,Medio,200.910,Medio
10/03/2021,10,Lula,8.9,Medio,6.7,Medio,200.910,Medio
10/03/2021,10,Lula,10.5,Alto,6.9,Medio,258.119,Alto
10/03/2021,10,Lula,8.6,Medio,6.4,Medio,178.159,Medio
10/03/2021,10,Lula,9.9,Alto,6.8,Medio,234.103,Alto
10/03/2021,10,Lula,11.2,Alto,6.6,Medio,261.230,Alto
10/03/2021,10,Lula,9.2,Medio,6.8,Medio,214.336,Medio
10/03/2021,10,Lula,9.4,Alto,6.3,Medio,193.126,Medio
10/03/2021,10,Lula,9,Medio,6.2,Medio,178.159,Medio
10/03/2021,10,Lula,10.8,Alto,7.2,Alto,287.010,Alto
10/03/2021,10,Lula,10,Alto,7.1,Alto,255.033,Alto
10/03/2021,10,Lula,9.2,Medio,6.4,Medio,193.126,Medio
10/03/2021,10,Lula,7.8,Medio,5.5,Medio,122.093,Bajo
10/03/2021,10,Lula,8.3,Medio,5.9,Medio,148.390,Medio
10/03/2021,10,Lula,8.5,Medio,6.3,Medio,170.970,Medio
10/03/2021,10,Lula,7.3,Bajo,6.1,Medio,135.834,Medio
10/03/2021,10,Lula,8.2,Medio,6.4,Medio,168.617,Medio
10/03/2021,10,Lula,8.9,Medio,6.8,Medio,206.212,Medio
10/03/2021,10,Lula,8.3,Medio,6.3,Medio,166.285,Medio
10/03/2021,10,Lula,7.5,Medio,5.9,Medio,131.809,Medio
10/03/2021,10,Lula,6.7,Bajo,5.6,Medio,105.813,Bajo
10/03/2021,10,Lula,6.5,Bajo,5.6,Medio,102.401,Bajo
10/03/2021,10,Lula,8.2,Medio,6,Medio,150.554,Medio
10/03/2021,10,Lula,9.6,Alto,6.5,Medio,208.897,Medio
10/03/2021,10,Lula,9,Medio,6.6,Medio,198.293,Medio
10/03/2021,10,Lula,9.6,Alto,6.6,Medio,214.336,Medio
10/03/2021,10,Lula,9.2,Medio,6.7,Medio,208.897,Medio
10/03/2021,10,Lula,7.4,Bajo,5.9,Medio,129.827,Medio
10/03/2021,10,Lula,8.7,Medio,6.3,Medio,175.741,Medio
10/03/2021,10,Lula,7.3,Bajo,6.1,Medio,135.834,Medio
10/03/2021,10,Lula,9.1,Medio,6.5,Medio,195.698,Medio
10/03/2021,10,Lula,8.3,Medio,6.3,Medio,166.285,Medio
10/03/2021,10,Lula,8.4,Medio,6.2,Medio,163.975,Medio
10/03/2021,10,Lula,8.2,Medio,6.5,Medio,173.345,Medio
10/03/2021,10,Lula,9.2,Medio,6.6,Medio,203.549,Medio
10/03/2021,10,Lula,9.4,Alto,6.5,Medio,203.549,Medio
10/03/2021,10,Lula,8.9,Medio,6.2,Medio,175.741,Medio
10/03/2021,10,Lula,9.9,Alto,6.8,Medio,234.103,Alto
10/03/2021,10,Lula,9.6,Alto,6.7,Medio,219.867,Medio
10/03/2021,10,Lula,9.6,Alto,6.9,Medio,231.209,Alto
10/03/2021,10,Lula,8.6,Medio,7.1,Alto,214.336,Medio
10/03/2021,10,Lula,8,Medio,7,Alto,193.126,Medio
11/03/2021,10,Zutano,9.6,Alto,7,Alto,243.690,Alto
11/03/2021,10,Zutano,9.85,Alto,6.9,Medio,245.215,Alto
11/03/2021,10,Zutano,8.31,Medio,6.7,Medio,190.521,Medio
11/03/2021,10,Zutano,8.5,Medio,6.45,Medio,182.610,Medio
11/03/2021,10,Zutano,9.98,Alto,7.07,Alto,259.864,Alto
11/03/2021,10,Zutano,8.54,Medio,6.12,Medio,167.446,Medio
11/03/2021,10,Zutano,9.22,Medio,6.87,Medio,224.714,Medio
11/03/2021,10,Zutano,7.56,Medio,6.39,Medio,157.206,Medio
11/03/2021,10,Zutano,8.79,Medio,6.57,Medio,196.270,Medio
11/03/2021,10,Zutano,9.59,Alto,7.16,Alto,253.250,Alto
11/03/2021,10,Zutano,9.43,Alto,7,Alto,238.550,Alto
11/03/2021,10,Zutano,8.45,Medio,6.33,Medio,175.409,Medio
11/03/2021,10,Zutano,9.32,Medio,6.7,Medio,217.858,Medio
11/03/2021,10,Zutano,8.25,Medio,6.57,Medio,182.358,Medio
11/03/2021,10,Zutano,9.46,Alto,6.13,Medio,190.779,Medio
11/03/2021,10,Zutano,8.35,Medio,6.07,Medio,160.649,Medio
11/03/2021,10,Zutano,7.9,Medio,6.3,Medio,160.880,Medio
11/03/2021,10,Zutano,8.72,Medio,6.42,Medio,186.665,Medio
11/03/2021,10,Zutano,9.25,Medio,7.17,Alto,243.385,Alto
11/03/2021,10,Zutano,9,Medio,7.2,Alto,237.650,Alto
11/03/2021,10,Zutano,10.3,Alto,7.5,Alto,299.165,Alto
11/03/2021,10,Zutano,9,Medio,6.7,Medio,208.934,Medio
11/03/2021,10,Zutano,7.5,Medio,5.6,Medio,122.692,Bajo
11/03/2021,10,Zutano,9.2,Medio,7.02,Alto,232.891,Alto
11/03/2021,10,Zutano,8.18,Medio,6.21,Medio,163.205,Medio
11/03/2021,10,Zutano,8.62,Medio,6.7,Medio,198.654,Medio
11/03/2021,10,Zutano,8.2,Medio,6.36,Medio,170.795,Medio
11/03/2021,10,Zutano,7.75,Medio,5.82,Medio,136.526,Medio
11/03/2021,10,Zutano,8.2,Medio,6.45,Medio,175.164,Medio
11/03/2021,10,Zutano,6.9,Bajo,5.68,Medio,114.373,Bajo
11/03/2021,10,Zutano,6.96,Bajo,5.9,Medio,123.856,Bajo
11/03/2021,10,Zutano,9.1,Medio,6.3,Medio,190.262,Medio
11/03/2021,10,Zutano,7.68,Medio,6.1,Medio,146.952,Medio
11/03/2021,10,Zutano,8.18,Medio,6.36,Medio,170.314,Medio
11/03/2021,10,Zutano,7.95,Medio,6.05,Medio,150.688,Medio
11/03/2021,10,Zutano,7.28,Bajo,6.32,Medio,147.826,Medio
11/03/2021,10,Zutano,7.95,Medio,6.2,Medio,157.434,Medio
11/03/2021,10,Zutano,7.7,Medio,6.22,Medio,152.692,Medio
11/03/2021,10,Zutano,7.5,Medio,6.05,Medio,140.932,Medio
11/03/2021,10,Zutano,7.98,Medio,6,Medio,149.142,Medio
11/03/2021,10,Zutano,8.05,Medio,6.28,Medio,163.439,Medio
11/03/2021,10,Zutano,8.63,Medio,6.62,Medio,194.691,Medio
11/03/2021,10,Zutano,7.83,Medio,5.96,Medio,144.136,Medio
11/03/2021,10,Zutano,7.86,Medio,6.76,Medio,182.107,Medio
11/03/2021,10,Zutano,7.71,Medio,6.05,Medio,145.431,Medio
11/03/2021,10,Zutano,8.21,Medio,6.46,Medio,175.900,Medio
11/03/2021,10,Zutano,8.7,Medio,6.68,Medio,199.720,Medio
11/03/2021,10,Zutano,7.72,Medio,6.28,Medio,155.842,Medio
11/03/2021,10,Zutano,7.63,Medio,6.53,Medio,165.317,Medio
11/03/2021,10,Zutano,8.15,Medio,6.4,Medio,171.518,Medio
11/03/2021,10,Zutano,7.1,Bajo,5.6,Medio,115.113,Bajo
11/03/2021,10,Zutano,8.7,Medio,6.1,Medio,170.314,Medio
11/03/2021,10,Zutano,7.6,Medio,5.9,Medio,136.734,Medio
11/03/2021,10,Zutano,9.6,Alto,6.9,Medio,237.650,Alto
11/03/2021,10,Zutano,8.2,Medio,6.2,Medio,163.205,Medio
11/03/2021,10,Zutano,8.2,Medio,6.3,Medio,167.922,Medio
11/03/2021,10,Zutano,8,Medio,6.5,Medio,172.728,Medio
11/03/2021,10,Zutano,7.2,Bajo,5.6,Medio,116.978,Bajo
11/03/2021,10,Zutano,9.2,Medio,6.7,Medio,214.483,Medio
11/03/2021,10,Zutano,8.3,Medio,6.5,Medio,180.105,Medio
11/03/2021,10,Zutano,8.9,Medio,6.5,Medio,195.479,Medio
11/03/2021,10,Zutano,7.7,Medio,6.1,Medio,147.388,Medio
11/03/2021,10,Zutano,9.7,Alto,6.1,Medio,195.479,Medio
11/03/2021,10,Zutano,8.4,Medio,6.4,Medio,177.623,Medio
11/03/2021,10,Zutano,10.8,Alto,7.4,Alto,309.747,Alto
11/03/2021,10,Zutano,6.6,Bajo,5.8,Medio,113.269,Bajo
11/03/2021,10,Zutano,9.5,Alto,6.7,Medio,222.987,Medio
11/03/2021,10,Zutano,7.7,Medio,6,Medio,143.063,Medio
11/03/2021,10,Zutano,7.8,Medio,6.2,Medio,154.037,Medio
11/03/2021,10,Zutano,7.6,Medio,6.2,Medio,149.583,Medio
11/03/2021,10,Zutano,10.1,Alto,7.5,Alto,292.246,Alto
11/03/2021,10,Zutano,10.2,Alto,7.1,Alto,268.861,Alto
11/03/2021,10,Zutano,10.2,Alto,7.1,Alto,268.861,Alto
11/03/2021,10,Zutano,9.2,Medio,6.9,Medio,225.870,Medio
11/03/2021,10,Zutano,9.2,Medio,6.8,Medio,220.128,Medio
11/03/2021,10,Zutano,9.4,Alto,6.8,Medio,225.870,Medio
11/03/2021,10,Zutano,9.4,Alto,7.3,Alto,256.071,Alto
11/03/2021,10,Zutano,8,Medio,6.8,Medio,187.688,Medio
11/03/2021,10,Zutano,8.2,Medio,6.8,Medio,192.859,Medio
11/03/2021,10,Zutano,9.3,Medio,7.3,Alto,252.937,Alto
11/03/2021,10,Zutano,8.8,Medio,6.7,Medio,203.481,Medio
11/03/2021,10,Zutano,7.1,Bajo,5.6,Medio,115.113,Bajo
11/03/2021,10,Zutano,8.6,Medio,6.8,Medio,203.481,Medio
11/03/2021,10,Zutano,8.4,Medio,6.6,Medio,187.688,Medio
11/03/2021,10,Zutano,8.1,Medio,5.8,Medio,143.063,Medio
11/03/2021,10,Zutano,7.4,Bajo,5.9,Medio,132.619,Medio
11/03/2021,10,Zutano,7.2,Bajo,5.8,Medio,124.637,Bajo
11/03/2021,10,Zutano,8.6,Medio,6.7,Medio,198.123,Medio
11/03/2021,10,Zutano,7.1,Bajo,5.9,Medio,126.602,Medio
11/03/2021,10,Zutano,8.5,Medio,6.2,Medio,170.314,Medio
11/03/2021,10,Zutano,9.5,Alto,7.1,Alto,246.747,Alto
11/03/2021,10,Zutano,9.5,Alto,7,Alto,240.657,Alto
11/03/2021,10,Zutano,9.4,Alto,7,Alto,237.650,Alto
11/03/2021,10,Zutano,8,Medio,6,Medio,149.583,Medio
11/03/2021,10,Zutano,9.2,Medio,6.8,Medio,220.128,Medio
11/03/2021,10,Zutano,9.2,Medio,6.7,Medio,214.483,Medio
11/03/2021,10,Zutano,9.5,Alto,7.2,Alto,252.937,Alto
11/03/2021,10,Zutano,9.9,Alto,7.5,Alto,285.432,Alto
11/03/2021,10,Zutano,10.2,Alto,6.8,Medio,249.829,Alto
11/03/2021,10,Zutano,8.3,Medio,6.2,Medio,165.553,Medio
11/03/2021,10,Antillano,9.4,Alto,7.13,Alto,215.842,Medio
11/03/2021,10,Antillano,8.3,Medio,6.2,Medio,150.655,Medio
11/03/2021,10,Antillano,7.5,Medio,6.67,Medio,153.412,Medio
11/03/2021,10,Antillano,8.24,Medio,6.74,Medio,171.468,Medio
11/03/2021,10,Antillano,7,Bajo,6.15,Medio,124.787,Bajo
11/03/2021,10,Antillano,6.6,Bajo,5.22,Bajo,89.261,Bajo
11/03/2021,10,Antillano,8.74,Medio,6.7,Medio,180.534,Medio
11/03/2021,10,Antillano,8.5,Medio,6.4,Medio,162.693,Medio
11/03/2021,10,Antillano,8.8,Medio,7.1,Alto,200.024,Medio
